X_georeferenced,Y_georeferenced,Z_georeferenced,ID
84136.8817955276,431821.930460022,3.86350000000039,5022
84136.8817955276,431822.362210022,2.48,5023
84136.8817955276,431822.362210022,5.48,5024
84136.8817955276,431820.702210022,-0.02,5025
84136.8817955276,431820.702210022,2.98,5026
84136.8817955276,431822.362210022,0.047,5027
84136.8817955276,431822.362210022,3.047,5028
84136.8817955276,431820.702210022,2.413,5029
84136.8817955276,431820.702210022,5.413,5030
84136.8817955276,431821.532210022,2.48,5031
84136.8817955276,431821.532210022,5.48,5032
84136.8817955276,431821.532210022,-0.02,5033
84136.8817955276,431821.532210022,2.98,5034
84136.8817955276,431821.532210022,0.047,5035
84136.8817955276,431821.532210022,3.047,5036
84136.8817955276,431822.362210022,0.83,5037
84136.8817955276,431822.362210022,3.83,5038
84136.8817955276,431820.702210022,0.83,5039
84136.8817955276,431820.702210022,3.83,5040
84136.8817955276,431821.498710022,0.83,5041
84136.8817955276,431821.498710022,3.83,5042
84136.8817955276,431822.295210022,0.83,5043
84136.8817955276,431822.295210022,3.83,5044
84136.8817955276,431821.532210022,0.83,5045
84136.8817955276,431821.532210022,3.83,5046
84112.6217955276,431816.380460022,0.047,5047
84112.6217955276,431816.380460022,0.047,5048
84112.6217955276,431815.583960022,0.047,5049
84112.6217955276,431815.583960022,0.047,5050
84112.6217955276,431816.380460022,0.863499999999987,5051
84112.6217955276,431816.380460022,0.863499999999987,5052
84112.6217955276,431815.583960022,0.863499999999987,5053
84112.6217955276,431815.583960022,0.863499999999987,5054
84112.6217955276,431815.152210022,2.48,5055
84112.6217955276,431815.152210022,2.48,5056
84112.6217955276,431816.812210022,-0.02,5057
84112.6217955276,431816.812210022,-0.02,5058
84112.6217955276,431815.152210022,0.047,5059
84112.6217955276,431815.152210022,0.047,5060
84112.6217955276,431816.812210022,2.413,5061
84112.6217955276,431816.812210022,2.413,5062
84112.6217955276,431815.982210022,2.48,5063
84112.6217955276,431815.982210022,2.48,5064
84112.6217955276,431815.982210022,-0.02,5065
84112.6217955276,431815.982210022,-0.02,5066
84112.6217955276,431815.982210022,0.047,5067
84112.6217955276,431815.982210022,0.047,5068
84112.6217955276,431815.152210022,0.83,5069
84112.6217955276,431815.152210022,0.83,5070
84112.6217955276,431816.812210022,0.83,5071
84112.6217955276,431816.812210022,0.83,5072
84112.6217955276,431816.015710022,0.83,5073
84112.6217955276,431816.015710022,0.83,5074
84112.6217955276,431815.219210022,0.83,5075
84112.6217955276,431815.219210022,0.83,5076
84112.6217955276,431815.982210022,0.83,5077
84112.6217955276,431815.982210022,0.83,5078
84112.6217955276,431821.133960022,0.047,5079
84112.6217955276,431821.133960022,0.047,5080
84112.6217955276,431821.930460022,0.047,5081
84112.6217955276,431821.930460022,0.047,5082
84112.6217955276,431821.133960022,0.863499999999987,5083
84112.6217955276,431821.133960022,0.863499999999987,5084
84112.6217955276,431821.930460022,0.863499999999987,5085
84112.6217955276,431821.930460022,0.863499999999987,5086
84112.6217955276,431822.362210022,2.48,5087
84112.6217955276,431822.362210022,2.48,5088
84112.6217955276,431820.702210022,-0.02,5089
84112.6217955276,431820.702210022,-0.02,5090
84112.6217955276,431822.362210022,0.047,5091
84112.6217955276,431822.362210022,0.047,5092
84112.6217955276,431820.702210022,2.413,5093
84112.6217955276,431820.702210022,2.413,5094
84112.6217955276,431821.532210022,2.48,5095
84112.6217955276,431821.532210022,2.48,5096
84112.6217955276,431821.532210022,-0.02,5097
84112.6217955276,431821.532210022,-0.02,5098
84112.6217955276,431821.532210022,0.047,5099
84112.6217955276,431821.532210022,0.047,5100
84112.6217955276,431822.362210022,0.83,5101
84112.6217955276,431822.362210022,0.83,5102
84112.6217955276,431820.702210022,0.83,5103
84112.6217955276,431820.702210022,0.83,5104
84112.6217955276,431821.498710022,0.83,5105
84112.6217955276,431821.498710022,0.83,5106
84112.6217955276,431822.295210022,0.83,5107
84112.6217955276,431822.295210022,0.83,5108
84112.6217955276,431821.532210022,0.83,5109
84112.6217955276,431821.532210022,0.83,5110
84112.8017955276,431810.282210022,-3,5111
84127.4500455276,431810.10120011,0.047,5112
84127.4500455276,431810.10120011,3.047,5113
84126.6535455276,431810.10120011,0.047,5114
84126.6535455276,431810.10120011,3.047,5115
84127.4500455276,431810.10120011,0.863500000000391,5116
84127.4500455276,431810.10120011,3.86350000000039,5117
84126.6535455276,431810.10120011,0.863500000000391,5118
84126.6535455276,431810.10120011,3.86350000000039,5119
84126.2217955276,431810.10120011,2.48,5120
84126.2217955276,431810.10120011,5.48,5121
84127.8817955276,431810.10120011,-0.02,5122
84127.8817955276,431810.10120011,2.98,5123
84126.2217955276,431810.10120011,0.047,5124
84126.2217955276,431810.10120011,3.047,5125
84127.8817955276,431810.10120011,2.413,5126
84127.8817955276,431810.10120011,5.413,5127
84127.0517955276,431810.10120011,2.48,5128
84127.0517955276,431810.10120011,5.48,5129
84127.0517955276,431810.10120011,-0.02,5130
84127.0517955276,431810.10120011,2.98,5131
84127.0517955276,431810.10120011,0.047,5132
84127.0517955276,431810.10120011,3.047,5133
84126.2217955276,431810.10120011,0.83,5134
84126.2217955276,431810.10120011,3.83,5135
84127.8817955276,431810.10120011,0.83,5136
84127.8817955276,431810.10120011,3.83,5137
84127.0852955276,431810.10120011,0.83,5138
84127.0852955276,431810.10120011,3.83,5139
84126.2887955276,431810.10120011,0.83,5140
84126.2887955276,431810.10120011,3.83,5141
84127.0517955276,431810.10120011,0.83,5142
84127.0517955276,431810.10120011,3.83,5143
84112.8017955276,431810.282210022,-3,5144
84129.6367955276,431810.102210022,0.047,5145
84129.6367955276,431810.102210022,3.047,5146
84129.6367955276,431810.102210022,0.863500000000391,5147
84129.6367955276,431810.102210022,3.86350000000039,5148
84129.1367955276,431810.102210022,2.48,5149
84129.1367955276,431810.102210022,5.48,5150
84130.1367955276,431810.102210022,-0.02,5151
84130.1367955276,431810.102210022,2.98,5152
84129.1367955276,431810.102210022,0.047,5153
84129.1367955276,431810.102210022,3.047,5154
84130.1367955276,431810.102210022,2.413,5155
84130.1367955276,431810.102210022,5.413,5156
84129.1367955276,431810.102210022,0.83,5157
84129.1367955276,431810.102210022,3.83,5158
84130.1367955276,431810.102210022,0.83,5159
84130.1367955276,431810.102210022,3.83,5160
84129.2037955276,431810.102210022,0.83,5161
84129.2037955276,431810.102210022,3.83,5162
84129.6367955276,431810.043710022,0.933500000000396,5163
84112.8017955276,431810.282210022,-3,5164
84131.8085455276,431810.102210022,0.047,5165
84131.8085455276,431810.102210022,3.047,5166
84132.5917955276,431810.102210022,0.047,5167
84132.5917955276,431810.102210022,3.047,5168
84133.3750455276,431810.102210022,0.047,5169
84133.3750455276,431810.102210022,3.047,5170
84131.8085455276,431810.102210022,0.863500000000391,5171
84131.8085455276,431810.102210022,3.86350000000039,5172
84132.5917955276,431810.102210022,0.863500000000391,5173
84132.5917955276,431810.102210022,3.86350000000039,5174
84133.3750455276,431810.102210022,0.863500000000391,5175
84133.3750455276,431810.102210022,3.86350000000039,5176
84133.7917955276,431810.102210022,2.48,5177
84133.7917955276,431810.102210022,5.48,5178
84131.3917955276,431810.102210022,-0.02,5179
84131.3917955276,431810.102210022,2.98,5180
84133.7917955276,431810.102210022,0.047,5181
84133.7917955276,431810.102210022,3.047,5182
84131.3917955276,431810.102210022,2.413,5183
84131.3917955276,431810.102210022,5.413,5184
84132.1917955276,431810.102210022,2.48,5185
84132.1917955276,431810.102210022,5.48,5186
84132.1917955276,431810.102210022,-0.02,5187
84132.1917955276,431810.102210022,2.98,5188
84132.1917955276,431810.102210022,0.047,5189
84132.1917955276,431810.102210022,3.047,5190
84132.9917955276,431810.102210022,2.48,5191
84132.9917955276,431810.102210022,5.48,5192
84132.9917955276,431810.102210022,-0.02,5193
84132.9917955276,431810.102210022,2.98,5194
84132.9917955276,431810.102210022,0.047,5195
84132.9917955276,431810.102210022,3.047,5196
84133.7917955276,431810.102210022,0.83,5197
84133.7917955276,431810.102210022,3.83,5198
84131.3917955276,431810.102210022,0.83,5199
84131.3917955276,431810.102210022,3.83,5200
84132.1582955275,431810.102210022,0.83,5201
84132.1582955275,431810.102210022,3.83,5202
84132.9582955276,431810.102210022,0.83,5203
84132.9582955276,431810.102210022,3.83,5204
84133.7247955276,431810.102210022,0.83,5205
84133.7247955276,431810.102210022,3.83,5206
84132.1917955276,431810.102210022,0.83,5207
84132.1917955276,431810.102210022,3.83,5208
84132.9917955276,431810.102210022,0.83,5209
84132.9917955276,431810.102210022,3.83,5210
84131.8085455276,431810.043710022,0.933500000000396,5211
84132.5917955276,431810.043710022,0.933500000000396,5212
84133.3750455276,431810.043710022,0.933500000000396,5213
84136.2967955276,431835.362210022,2.48,5214
84136.2467955276,431835.362210022,2.48,5215
84113.2067955276,431835.362210022,2.48,5216
84136.2967955276,431835.362210022,2.48,5217
84113.1317955276,431835.362210022,2.48,5218
84113.2067955276,431813.352210022,2.48,5219
84113.2067955276,431813.352210022,2.48,5220
84136.2467955276,431813.352210022,2.48,5221
84136.2967955276,431813.352210022,2.48,5222
84134.8317955276,431813.302210022,2.48,5223
84134.8317955276,431813.302210022,2.48,5224
84112.8017955276,431810.288210022,0,5225
84112.8017955276,431810.276210022,0,5226
84136.9402955276,431816.380460022,0.933500000000396,5227
84136.9402955276,431815.583960022,0.933500000000396,5228
84112.8017955276,431810.276210022,0,5229
84112.8017955276,431810.288210022,0,5230
84112.5632955276,431816.380460022,0.933499999999992,5231
84112.5632955276,431815.583960022,0.933499999999992,5232
84136.9402955276,431821.133960022,0.933500000000396,5233
84136.9402955276,431821.930460022,0.933500000000396,5234
84112.5632955276,431821.133960022,0.933499999999992,5235
84112.5632955276,431821.930460022,0.933499999999992,5236
84136.9402955276,431826.530460022,0.933500000000396,5237
84136.9402955276,431825.733960022,0.933500000000396,5238
84136.9402955276,431832.333960022,0.933500000000396,5239
84136.9402955276,431833.130460022,0.933500000000396,5240
84112.5632955276,431826.530460022,0.933500000000396,5241
84112.5632955276,431825.733960022,0.933500000000396,5242
84112.5632955276,431832.333960022,0.933500000000396,5243
84112.5632955276,431833.130460022,0.933500000000396,5244
84136.9402955276,431826.530460022,0.933500000000005,5245
84136.9402955276,431825.733960022,0.933500000000005,5246
84136.9402955276,431832.333960022,0.933500000000005,5247
84136.9402955276,431833.130460022,0.933500000000005,5248
84126.9467955276,431818.627210022,0,5249
84129.6967955276,431820.485210022,1.04280104551435E-12,5250
84130.8267955276,431820.565210022,1.04280104551435E-12,5251
84128.7737955276,431818.017210022,1.04280104551435E-12,5252
84126.9467955276,431817.487210022,1.04280104551435E-12,5253
84126.9467955276,431818.627210022,1.04280104551435E-12,5254
84129.6967955276,431820.485210022,1.03846957699716E-12,5255
84130.8267955276,431820.565210022,1.03846957699716E-12,5256
84128.7737955276,431818.017210022,1.03846957699716E-12,5257
84126.9467955276,431817.487210022,1.03846957699716E-12,5258
84126.9467955276,431818.627210022,1.03846957699716E-12,5259
84119.8067955276,431820.485210022,0,5260
84122.5567955276,431818.627210022,0,5261
84119.8167955276,431820.485210022,0,5262
84118.6767955276,431820.565210022,1.04280104551435E-12,5263
84120.7297955276,431818.017210022,1.04280104551435E-12,5264
84122.5567955276,431817.487210022,1.04280104551435E-12,5265
84122.5567955276,431818.627210022,1.04280104551435E-12,5266
84119.8067955276,431820.485210022,1.03846957699716E-12,5267
84118.6767955276,431820.565210022,1.03846957699716E-12,5268
84120.7297955276,431818.017210022,1.03846957699716E-12,5269
84122.5567955276,431817.487210022,1.03846957699716E-12,5270
84122.5567955276,431818.627210022,1.03846957699716E-12,5271
84126.5167955276,431819.960210022,0,5272
84126.5167955276,431819.960210022,1.04280104551435E-12,5273
84127.5297955276,431814.417210022,1.04280104551435E-12,5274
84126.5167955276,431819.960210022,1.03846957699716E-12,5275
84127.5297955276,431814.417210022,1.03846957699716E-12,5276
84122.9867955276,431819.960210022,0,5277
84122.9867955276,431819.960210022,1.04280104551435E-12,5278
84121.9737955276,431814.417210022,1.04280104551435E-12,5279
84122.9867955276,431819.960210022,1.03846957699716E-12,5280
84121.9737955276,431814.417210022,1.03846957699716E-12,5281
84127.6287955276,431820.575210022,-0.09,5282
84122.9087955276,431820.575210022,-0.09,5283
84127.6287955276,431820.575210022,-0.09,5284
84122.9087955276,431820.575210022,-0.09,5285
84127.6287955276,431820.575210022,-0.09,5286
84122.9087955276,431820.575210022,-0.09,5287
84114.9417955276,431809.857219935,-0.1,5288
84124.0417955276,431809.857219935,-0.1,5289
84124.7517955276,431810.049710022,0,5290
84115.1017955276,431810.072310022,1.23,5291
84117.6867955276,431810.072310022,1.23,5292
84120.6417955276,431810.072310022,1.23,5293
84110.5017955276,431810.072310022,1.23,5294
84107.9167955276,431810.072310022,1.23,5295
84104.9617955276,431810.072310022,1.23,5296
84124.0417955276,431809.89720011,-0.05,5297
84109.7917955276,431810.079810022,1.28,5298
84107.2067955276,431810.079810022,1.28,5299
84104.2517955276,431810.079810022,1.28,5300
84114.3917955275,431810.079810022,1.28,5301
84116.9767955276,431810.079810022,1.28,5302
84119.9317955276,431810.079810022,1.28,5303
84114.8642955276,431810.107210022,0,5304
84114.6717955276,431810.687219935,0,5305
84112.8017955276,431810.282210022,-3,5306
84122.0535455276,431810.10120011,0.047,5307
84122.0535455276,431810.10120011,3.047,5308
84122.8500455276,431810.10120011,0.047,5309
84122.8500455276,431810.10120011,3.047,5310
84122.0535455276,431810.10120011,0.863500000000391,5311
84122.0535455276,431810.10120011,3.86350000000039,5312
84122.8500455276,431810.10120011,0.863500000000391,5313
84122.8500455276,431810.10120011,3.86350000000039,5314
84123.2817955276,431810.10120011,2.48,5315
84123.2817955276,431810.10120011,5.48,5316
84121.6217955276,431810.10120011,-0.02,5317
84121.6217955276,431810.10120011,2.98,5318
84123.2817955276,431810.10120011,0.047,5319
84123.2817955276,431810.10120011,3.047,5320
84121.6217955276,431810.10120011,2.413,5321
84121.6217955276,431810.10120011,5.413,5322
84122.4517955276,431810.10120011,2.48,5323
84122.4517955276,431810.10120011,5.48,5324
84122.4517955276,431810.10120011,-0.02,5325
84122.4517955276,431810.10120011,2.98,5326
84122.4517955276,431810.10120011,0.047,5327
84122.4517955276,431810.10120011,3.047,5328
84123.2817955276,431810.10120011,0.83,5329
84123.2817955276,431810.10120011,3.83,5330
84121.6217955276,431810.10120011,0.83,5331
84121.6217955276,431810.10120011,3.83,5332
84122.4182955276,431810.10120011,0.83,5333
84122.4182955276,431810.10120011,3.83,5334
84123.2147955276,431810.10120011,0.83,5335
84123.2147955276,431810.10120011,3.83,5336
84122.4517955276,431810.10120011,0.83,5337
84122.4517955276,431810.10120011,3.83,5338
84112.8017955276,431810.282210022,-3,5339
84119.8667955276,431810.102210022,0.047,5340
84119.8667955276,431810.102210022,3.047,5341
84119.8667955276,431810.102210022,0.863500000000391,5342
84119.8667955276,431810.102210022,3.86350000000039,5343
84120.3667955276,431810.102210022,2.48,5344
84120.3667955276,431810.102210022,5.48,5345
84119.3667955276,431810.102210022,-0.02,5346
84119.3667955276,431810.102210022,2.98,5347
84120.3667955276,431810.102210022,0.047,5348
84120.3667955276,431810.102210022,3.047,5349
84119.3667955276,431810.102210022,2.413,5350
84119.3667955276,431810.102210022,5.413,5351
84120.3667955276,431810.102210022,0.83,5352
84120.3667955276,431810.102210022,3.83,5353
84119.3667955276,431810.102210022,0.83,5354
84119.3667955276,431810.102210022,3.83,5355
84120.2997955276,431810.102210022,0.83,5356
84120.2997955276,431810.102210022,3.83,5357
84119.8667955276,431810.043710022,0.933500000000396,5358
84112.8017955276,431810.282210022,-3,5359
84112.8017955276,431810.339210022,0,5360
84117.6950455276,431810.102210022,0.047,5361
84117.6950455276,431810.102210022,3.047,5362
84116.9117955276,431810.102210022,0.047,5363
84116.9117955276,431810.102210022,3.047,5364
84116.1285455276,431810.102210022,0.047,5365
84116.1285455276,431810.102210022,3.047,5366
84112.8017955276,431810.340710022,0.774750000000005,5367
84112.8017955276,431810.307210022,0.774750000000005,5368
84117.6950455276,431810.102210022,0.863500000000391,5369
84117.6950455276,431810.102210022,3.86350000000039,5370
84116.9117955276,431810.102210022,0.863500000000391,5371
84116.9117955276,431810.102210022,3.86350000000039,5372
84112.8017955276,431810.340710022,0.774750000000005,5373
84112.8017955276,431810.307210022,0.774750000000005,5374
84116.1285455276,431810.102210022,0.863500000000391,5375
84116.1285455276,431810.102210022,3.86350000000039,5376
84112.7682955275,431810.225210022,-0.8,5377
84115.7117955276,431810.102210022,2.48,5378
84115.7117955276,431810.102210022,5.48,5379
84112.7682955275,431810.225210022,-0.8,5380
84118.1117955276,431810.102210022,-0.02,5381
84118.1117955276,431810.102210022,2.98,5382
84115.7117955276,431810.102210022,0.047,5383
84115.7117955276,431810.102210022,3.047,5384
84118.1117955276,431810.102210022,2.413,5385
84118.1117955276,431810.102210022,5.413,5386
84112.7682955275,431810.225210022,-0.8,5387
84117.3117955275,431810.102210022,2.48,5388
84117.3117955275,431810.102210022,5.48,5389
84117.3117955275,431810.102210022,-0.02,5390
84117.3117955275,431810.102210022,2.98,5391
84117.3117955275,431810.102210022,0.047,5392
84117.3117955275,431810.102210022,3.047,5393
84116.5117955276,431810.102210022,2.48,5394
84116.5117955276,431810.102210022,5.48,5395
84112.7682955275,431810.225210022,-0.8,5396
84116.5117955276,431810.102210022,-0.02,5397
84116.5117955276,431810.102210022,2.98,5398
84116.5117955276,431810.102210022,0.047,5399
84116.5117955276,431810.102210022,3.047,5400
84115.7117955276,431810.102210022,0.83,5401
84115.7117955276,431810.102210022,3.83,5402
84118.1117955276,431810.102210022,0.83,5403
84118.1117955276,431810.102210022,3.83,5404
84112.8017955276,431810.225210022,-0.6995,5405
84117.3452955276,431810.102210022,0.83,5406
84117.3452955276,431810.102210022,3.83,5407
84116.5452955276,431810.102210022,0.83,5408
84116.5452955276,431810.102210022,3.83,5409
84115.7787955276,431810.102210022,0.83,5410
84115.7787955276,431810.102210022,3.83,5411
84117.3117955275,431810.102210022,0.83,5412
84117.3117955275,431810.102210022,3.83,5413
84116.5117955276,431810.102210022,0.83,5414
84116.5117955276,431810.102210022,3.83,5415
84112.8017955276,431810.288210022,0,5416
84112.8017955276,431810.276210022,0,5417
84117.6950455276,431810.043710022,0.933500000000396,5418
84116.9117955276,431810.043710022,0.933500000000396,5419
84116.1285455276,431810.043710022,0.933500000000396,5420
84114.6717955276,431813.302210022,2.48,5421
84122.0535455276,431810.04270011,0.933500000000396,5422
84122.8500455276,431810.04270011,0.933500000000396,5423
84127.4500455276,431810.04270011,0.933500000000396,5424
84126.6535455276,431810.04270011,0.933500000000396,5425
84134.5617955276,431838.85720011,-0.1,5426
84120.3117955276,431810.079810022,1.33,5427
84117.7267955276,431810.079810022,1.33,5428
84114.7717955276,431810.079810022,1.33,5429
84125.4617955276,431838.817219935,-0.05,5430
84125.4617955276,431838.85720011,-0.1,5431
84111.2117955276,431810.079810022,1.33,5432
84108.6267955276,431810.079810022,1.33,5433
84105.6717955276,431810.079810022,1.33,5434
84126.2217955276,431838.807041851,-0.066111111109806,5435
84124.7517955276,431838.664710022,0,5436
84115.1017955276,431810.072310022,1.23,5437
84117.6867955276,431810.072310022,1.23,5438
84120.6417955276,431810.072310022,1.23,5439
84117.6867955276,431810.072310022,4.23,5440
84120.6417955276,431810.072310022,4.23,5441
84114.7217955276,431810.072310022,4.23,5442
84131.3917955276,431838.813271741,-0.061874999999139,5443
84129.1367955276,431838.813271741,-0.061874999998712,5444
84134.6392955276,431838.607210022,0,5445
84134.8317955276,431838.02720011,0,5446
84112.8017955276,431810.282210022,-3,5447
84127.4500455276,431838.613219935,0.047,5448
84127.4500455276,431838.613219935,3.047,5449
84126.6535455276,431838.613219935,0.047,5450
84126.6535455276,431838.613219935,3.047,5451
84127.4500455276,431838.613219935,0.863500000000391,5452
84127.4500455276,431838.613219935,3.86350000000039,5453
84126.6535455276,431838.613219935,0.863500000000391,5454
84126.6535455276,431838.613219935,3.86350000000039,5455
84126.2217955276,431838.613219935,2.48,5456
84126.2217955276,431838.613219935,5.48,5457
84127.8817955276,431838.613219935,-0.02,5458
84127.8817955276,431838.613219935,2.98,5459
84126.2217955276,431838.613219935,0.047,5460
84126.2217955276,431838.613219935,3.047,5461
84127.8817955276,431838.613219935,2.413,5462
84127.8817955276,431838.613219935,5.413,5463
84127.0517955276,431838.613219935,2.48,5464
84127.0517955276,431838.613219935,5.48,5465
84127.0517955276,431838.613219935,-0.02,5466
84127.0517955276,431838.613219935,2.98,5467
84127.0517955276,431838.613219935,0.047,5468
84127.0517955276,431838.613219935,3.047,5469
84126.2217955276,431838.613219935,0.83,5470
84126.2217955276,431838.613219935,3.83,5471
84127.8817955276,431838.613219935,0.83,5472
84127.8817955276,431838.613219935,3.83,5473
84127.0852955276,431838.613219935,0.83,5474
84127.0852955276,431838.613219935,3.83,5475
84126.2887955276,431838.613219935,0.83,5476
84126.2887955276,431838.613219935,3.83,5477
84127.0517955276,431838.613219935,0.83,5478
84127.0517955276,431838.613219935,3.83,5479
84112.8017955276,431810.282210022,-3,5480
84129.6367955276,431838.612210022,0.047,5481
84129.6367955276,431838.612210022,3.047,5482
84129.6367955276,431838.612210022,0.863500000000391,5483
84129.6367955276,431838.612210022,3.86350000000039,5484
84129.1367955276,431838.612210022,2.48,5485
84129.1367955276,431838.612210022,5.48,5486
84130.1367955276,431838.612210022,-0.02,5487
84130.1367955276,431838.612210022,2.98,5488
84129.1367955276,431838.612210022,0.047,5489
84129.1367955276,431838.612210022,3.047,5490
84130.1367955276,431838.612210022,2.413,5491
84130.1367955276,431838.612210022,5.413,5492
84129.1367955276,431838.612210022,0.83,5493
84129.1367955276,431838.612210022,3.83,5494
84130.1367955276,431838.612210022,0.83,5495
84130.1367955276,431838.612210022,3.83,5496
84129.2037955276,431838.612210022,0.83,5497
84129.2037955276,431838.612210022,3.83,5498
84129.6367955276,431838.670710022,0.933500000000396,5499
84112.8017955276,431810.282210022,-3,5500
84131.8085455276,431838.612210022,0.047,5501
84131.8085455276,431838.612210022,3.047,5502
84132.5917955276,431838.612210022,0.047,5503
84132.5917955276,431838.612210022,3.047,5504
84133.3750455276,431838.612210022,0.047,5505
84133.3750455276,431838.612210022,3.047,5506
84131.8085455276,431838.612210022,0.863500000000391,5507
84131.8085455276,431838.612210022,3.86350000000039,5508
84132.5917955276,431838.612210022,0.863500000000391,5509
84132.5917955276,431838.612210022,3.86350000000039,5510
84133.3750455276,431838.612210022,0.863500000000391,5511
84133.3750455276,431838.612210022,3.86350000000039,5512
84133.7917955276,431838.612210022,2.48,5513
84133.7917955276,431838.612210022,5.48,5514
84131.3917955276,431838.612210022,-0.02,5515
84131.3917955276,431838.612210022,2.98,5516
84133.7917955276,431838.612210022,0.047,5517
84133.7917955276,431838.612210022,3.047,5518
84131.3917955276,431838.612210022,2.413,5519
84131.3917955276,431838.612210022,5.413,5520
84132.1917955276,431838.612210022,2.48,5521
84132.1917955276,431838.612210022,5.48,5522
84132.1917955276,431838.612210022,-0.02,5523
84132.1917955276,431838.612210022,2.98,5524
84132.1917955276,431838.612210022,0.047,5525
84132.1917955276,431838.612210022,3.047,5526
84132.9917955276,431838.612210022,2.48,5527
84132.9917955276,431838.612210022,5.48,5528
84132.9917955276,431838.612210022,-0.02,5529
84132.9917955276,431838.612210022,2.98,5530
84132.9917955276,431838.612210022,0.047,5531
84132.9917955276,431838.612210022,3.047,5532
84133.7917955276,431838.612210022,0.83,5533
84133.7917955276,431838.612210022,3.83,5534
84131.3917955276,431838.612210022,0.83,5535
84131.3917955276,431838.612210022,3.83,5536
84132.1582955275,431838.612210022,0.83,5537
84132.1582955275,431838.612210022,3.83,5538
84132.9582955276,431838.612210022,0.83,5539
84132.9582955276,431838.612210022,3.83,5540
84133.7247955276,431838.612210022,0.83,5541
84133.7247955276,431838.612210022,3.83,5542
84132.1917955276,431838.612210022,0.83,5543
84132.1917955276,431838.612210022,3.83,5544
84132.9917955276,431838.612210022,0.83,5545
84132.9917955276,431838.612210022,3.83,5546
84131.8085455276,431838.670710022,0.933500000000396,5547
84132.5917955276,431838.670710022,0.933500000000396,5548
84133.3750455276,431838.670710022,0.933500000000396,5549
84134.8317955276,431835.412210022,2.48,5550
84127.4500455276,431838.671719935,0.933500000000396,5551
84126.6535455276,431838.671719935,0.933500000000396,5552
84114.9217955276,431810.049710022,0,5553
84114.7917955276,431810.072310022,1.25,5554
84120.7117955276,431810.072310022,1.25,5555
84117.7467955276,431810.072310022,1.25,5556
84134.5617955276,431838.857210022,-0.1,5557
84120.6917955276,431810.079810022,1.33,5558
84114.7717955276,431810.079810022,1.33,5559
84117.7267955276,431810.079810022,1.33,5560
84124.7517955276,431838.664710022,0,5561
84114.7217955276,431810.072310022,1.23,5562
84120.6417955276,431810.072310022,1.23,5563
84117.6867955276,431810.072310022,1.23,5564
84125.4617955276,431838.813271741,-0.061875000000194,5565
84131.3917955276,431838.813271741,-0.061875000000194,5566
84129.1367955276,431838.813271741,-0.061875000000194,5567
84112.8017955276,431810.282210022,-6,5568
84125.8835455275,431838.612210022,0.047,5569
84125.8835455275,431838.612210022,6.047,5570
84126.6717955276,431838.612210022,0.047,5571
84126.6717955276,431838.612210022,6.047,5572
84127.4600455276,431838.612210022,0.047,5573
84127.4600455276,431838.612210022,6.047,5574
84125.8835455275,431838.612210022,0.863500000000389,5575
84125.8835455275,431838.612210022,6.86350000000039,5576
84126.6717955276,431838.612210022,0.863500000000389,5577
84126.6717955276,431838.612210022,6.86350000000039,5578
84127.4600455276,431838.612210022,0.863500000000389,5579
84127.4600455276,431838.612210022,6.86350000000039,5580
84127.8817955276,431838.612210022,2.48,5581
84127.8817955276,431838.612210022,8.48,5582
84125.4617955276,431838.612210022,-0.02,5583
84125.4617955276,431838.612210022,5.98,5584
84127.8817955276,431838.612210022,0.047,5585
84127.8817955276,431838.612210022,6.047,5586
84125.4617955276,431838.612210022,2.413,5587
84125.4617955276,431838.612210022,8.413,5588
84126.2717955276,431838.612210022,2.48,5589
84126.2717955276,431838.612210022,8.48,5590
84126.2717955276,431838.612210022,-0.02,5591
84126.2717955276,431838.612210022,5.98,5592
84126.2717955276,431838.612210022,0.047,5593
84126.2717955276,431838.612210022,6.047,5594
84127.0717955276,431838.612210022,2.48,5595
84127.0717955276,431838.612210022,8.48,5596
84127.0717955276,431838.612210022,-0.02,5597
84127.0717955276,431838.612210022,5.98,5598
84127.0717955276,431838.612210022,0.047,5599
84127.0717955276,431838.612210022,6.047,5600
84127.8817955276,431838.612210022,0.83,5601
84127.8817955276,431838.612210022,6.83,5602
84125.4617955276,431838.612210022,0.83,5603
84125.4617955276,431838.612210022,6.83,5604
84126.2382955276,431838.612210022,0.83,5605
84126.2382955276,431838.612210022,6.83,5606
84127.0382955276,431838.612210022,0.83,5607
84127.0382955276,431838.612210022,6.83,5608
84127.8147955276,431838.612210022,0.83,5609
84127.8147955276,431838.612210022,6.83,5610
84126.2717955276,431838.612210022,0.83,5611
84126.2717955276,431838.612210022,6.83,5612
84127.0717955276,431838.612210022,0.83,5613
84127.0717955276,431838.612210022,6.83,5614
84125.8835455275,431838.670710022,0.933500000000393,5615
84126.6717955276,431838.670710022,0.933500000000393,5616
84127.4600455276,431838.670710022,0.933500000000393,5617
84134.6392955276,431838.607210022,0,5618
84134.8317955276,431838.02720011,0,5619
84112.8017955276,431810.282210022,-6,5620
84131.8085455276,431838.612210022,0.047,5621
84131.8085455276,431838.612210022,6.047,5622
84132.5917955276,431838.612210022,0.047,5623
84132.5917955276,431838.612210022,6.047,5624
84133.3750455276,431838.612210022,0.047,5625
84133.3750455276,431838.612210022,6.047,5626
84131.8085455276,431838.612210022,0.863500000000389,5627
84131.8085455276,431838.612210022,6.86350000000039,5628
